SIZE_HA	FIRE_DATE	FEAT_AREA	FEAT_LEN
13.9	20080528	139926.7189	2461.85
12.1	20080528	123311.9992	2512.7409
2	20080516	21581.4302	699.0279
10.2	20080515	102348.298	2392.7876
76.9	20080528	769716.7405	4238.6613
32.2	20080603	322966.2591	3247.9032
22.5	20090731	225421.0364	3110.352
49.6	20090731	496631.9823	3991.81
694	20090801	6940433.497	17045.2449
44.9	20090802	449722.9795	2921.5827
1.4	20090424	14799.6002	609.0783
0.9	20090721	9895.3645	392.6069
0.5	20090721	5458.4794	324.6879
10.4	20090725	104195.5142	1734.8108
135.5	20090727	1355733.375	6377.3672
254.8	20090801	2548869.428	8612.6024
0.5	20090801	5271.3233	329.6468
5.3	20090821	53865.6193	922.3107
2857.4	20090820	28574935.41	35595.5286
1.1	20090820	11778.6794	454.0396
41.5	20090821	415250.071	3196.8102
96.8	20090820	968008.3898	6379.794
81.4	20090821	814205.7682	4258.2645
16.2	20090821	162459.1404	1611.719
4.9	20090406	49549.5351	1081.1357
1.9	20090430	19510.4252	571.4629
2.4	20080603	24607.1052	1151.0819
87	20080518	874599.8241	4839.6585
28	20080501	280010.9829	2092.73
15	20080407	151794.2217	2212.1657
4.4	20080528	45832.2888	1696.3539
45.2	20090731	452676.0996	4470.0379
177.6	20090801	1776380.096	6487.2514
22.9	20090801	229701.9117	2169.1766
43.6	20090416	436800.7777	3107.1392
2.7	20090611	27604.4663	746.071
97.3	20090730	973080.1983	4271.7124
497.9	20090730	4979272.477	13537.2138
38.5	20080817	385136.9354	2982.3327
8.3	20080809	83306.6392	1711.5932
3.5	20080809	35278.204	794.9388
1	20080817	10260.7073	430.8689
3.6	20081002	36602.3641	943.2555
2	20080927	20529.6051	632.7298
2.2	20080929	22978.7158	870.9807
2	20080926	20334.93	866.3219
14.7	20080506	147220.8966	3186.3403
0.6	20080629	6659.4564	494.2312
1370.5	20040623	13705073.44	37459.4115
24.4	20090802	244291.2223	2033.729
91.2	20090805	912519.8006	3938.8299
0	20090731	420.7622	150.9613
42.4	20090731	424066.6514	2936.5168
4	20090805	40919.2099	933.6787
85	20090504	850460.3905	5519.9303
18.7	20090506	187861.0129	1836.4603
5.9	20090603	59340.0072	1473.0883
5.4	20090612	54705.0205	1160.9421
5.8	20080528	60002.227	1490.8891
97.5	20080413	986206.1498	5537.6368
2	20080723	20529.5247	643.0609
0.7	20080807	7033.7988	411.6515
2.7	20080917	28321.5838	804.6778
6.5	20080915	65502.8672	1136.2649
3.2	20081023	32246.1577	1092.8518
90.4	20040701	904964.7829	5831.706
131.5	20060717	1315013.894	5318.2932
16.7	20040710	167190.8399	3366.8282
10018.2	20050528	100182389.7	150888.1846
4.3	20090415	43739.0404	966.0565
26.7	20090429	267459.9772	2813.655
13.8	20090611	138315.0127	2116.9666
9.8	20091012	98342.8207	1848.703
38.2	20090725	382037.3971	3154.3039
4.6	20090801	46094.9911	961.0714
0.7	20090425	7185.2382	399.3428
3	20090501	30894.6817	748.4837
0	20090518	66.4927	32.9629
0	20090529	52.0539	29.319
0	20090609	78.4322	36.6174
0	20090623	192.4821	64.9699
0	20090704	195.586	54.3405
0	20090724	120.5158	41.4128
0.7	20090613	7101.1023	344.2326
11.7	20090729	117793.295	2305.8702
4.7	20090729	47318.2152	943.5611
13.9	20090731	139765.5337	1730.524
23764.1	20090529	237641486	155234.3544
78	20090610	780171.5354	4196.5861
72.3	20081025	723541.0205	3481.4985
8.1	20080908	83508.3977	1164.1541
18.1	20081020	181984.6671	2526.1241
20.7	20081028	208810.7359	2566.3296
7.5	20081124	75019.4243	1243.9089
78.2	20081025	783311.0236	10205.6824
8.9	20090502	89086.6891	1603.5599
6.9	20090502	69391.5076	1113.7344
1.3	20090504	13321.7423	662.6931
2.9	20090425	29554.2547	707.501
1.8	20090427	18220.0159	717.1084
13.5	20090612	135426.8062	1641.0316
1.1	20090610	11772.7381	658.8547
6.5	20090725	65609.6445	1395.6807
2	20090728	20661.5542	565.1121
8	20090730	80411.2119	1823.6044
909.7	20090801	9097025.006	20124.7323
2.3	20090731	23748.2175	571.1795
0	20090808	82.1637	33.9265
0.2	20090801	2054.9105	168.5902
2.2	20090824	22610.0861	763.129
0	20090821	226.0356	56.157
0.1	20090502	1312.2138	181.8186
329	20090612	3290942.852	13663.9834
88.7	20090615	887995.505	5181.7987
2310.9	20090730	23109953.07	30468.9812
12.3	20090718	123911.5317	2275.0713
5	20090731	50921.209	1171.2208
8.9	20081024	90322.6757	1917.5617
280.9	20080927	2810130.222	14335.5155
1.4	20080701	17242.666	477.6793
5.5	20080816	56439.1003	1183.8068
45.5	20081028	457089.5198	3267.6864
297.1	20090802	2971944.018	7971.723
6618.2	20090731	66182013.56	39203.0199
2	20090827	20394.1014	583.2958
2.6	20090821	26622.0226	803.1846
13.4	20090828	134007.3098	2664.0125
8.4	20090415	84518.7353	1260.4316
0	20090502	117.9692	42.0956
4.9	20090717	49782.0254	828.0955
0.2	20090728	2876.1516	215.7131
0.1	20090728	1409.921	152.5922
0	20090730	378.3753	82.7982
0	20090730	896.322	120.5949
952.8	20090730	9528031.375	18759.6887
0	20090730	34.3204	29.2334
441.6	20090730	4416395.012	11567.812
7.1	20090730	71965.1305	1002.2597
448.2	20090730	4482665.977	11095.0827
0.3	20090730	3219.2172	237.883
0	20090730	74.174	35.7502
0	20090730	193.5783	53.5367
0	20090730	27.8545	25.942
0	20090730	27.7754	24.9663
0.6	20090730	6286.4244	308.9511
192.7	20090731	1927237.992	9567.4339
23.7	20090731	237333.2353	2822.3084
20.7	20090712	207297.2365	2575.6136
4.6	20090721	46813.8282	1287.1994
766.1	20090714	7661353.96	24593.3042
1514.9	20090725	15149267.27	34723.4799
387.4	20090727	3874916.642	12042.7977
1.2	20081028	12998.3164	433.9384
55.3	20081002	555297.356	3761.4332
58.1	20081013	586615.204	3082.7276
0.7	20080707	7292.9072	996.2519
9.7	20080401	98167.3771	1845.6433
2.5	20080517	26505.8892	993.748
16.9	20080817	6879.305	299.0701
22	20080817	216568.6938	2101.199
12.7	20090416	127296.196	1520.5357
3.2	20090421	32213.2965	951.5212
499.1	20090424	4991125.463	8640.0152
4.6	20090424	46729.5004	1332.2305
1924.2	20090502	19242978.35	23385.9433
16.6	20090731	166797.9073	1684.3959
1.7	20090731	17047.7323	590.6496
0.1	20090731	1991.104	170.3472
71.3	20090731	713538.5315	3498.5879
0	20090731	34.6355	24.5567
52.3	20090731	523569.7264	3548.0155
0	20090730	26.1232	23.3864
0.1	20090809	1056.5179	131.2638
0	20090820	29.9921	26.7032
2.2	20090902	22541.5853	768.3768
2.8	20090603	28836.0754	633.3158
77.5	20090731	775747.2412	4709.7138
97.4	20090731	974577.5023	5634.8929
2580.1	20090801	25801463.3	46136.626
24	20090807	240368.8989	2021.2169
27.5	20090824	275304.6421	2727.2396
129.9	20090821	1299355.126	4936.6465
2.1	20090821	21827.2104	752.238
18.3	20090829	183412.4367	2339.5532
36.2	20090828	362413.9218	2690.41
1.4	20080919	135392.8644	1997.5829
9.8	20080501	20797.4063	1086.3798
32.8	20080927	328404.8406	2257.9669
4.8	20080421	47984.9955	1001.4079
15.2	20080623	153642.0781	1992.6623
39.9	20080417	401176.4924	3313.4111
16.9	20080716	169114.4244	1763.3313
101.9	20080817	1019282.866	5965.7139
2.4	20090611	24955.7035	683.8267
81.1	20090612	811556.4836	4137.659
15	20090615	150372.2758	1646.0764
1.5	20090721	15921.3741	647.0456
167.5	20090801	1675119.125	7481.9856
49.6	20090801	496857.0561	3864.4797
4.5	20090731	45923.4857	923.1336
13.7	20090611	137600.138	1536.1753
9.7	20090712	97998.3361	1200.6119
2758.5	20090729	27585086.25	30874.1313
505.2	20090730	5052274.55	13809.5639
151.4	20090729	1514266.195	6265.9808
89	20080821	890859.3546	5306.1811
0.9	20090903	9472.0055	836.2034
6.6	20090404	66463.6775	1278.131
20	20090405	200835.7086	2048.6167
43.5	20090406	435050.5876	4011.0303
1	20090409	10265.3318	505.3399
5.1	20080517	51513.6532	884.534
43.7	20080603	437924.7973	4786.6675
1.8	20080717	18431.4323	608.1355
44	20080713	441887.9057	2932.4884
18.7	20090326	187618.9629	3615.0016
405.5	20090922	4055757.969	9902.0441
6.9	20090927	69606.0736	1436.9073
0.4	20090612	4414.1559	400.5927
1.5	20090612	15170.7983	479.9098
185.2	20090712	1852115.553	8211.4418
11	20090427	110238.61	1586.9102
58.6	20090430	586319.897	3595.5779
1.3	20090501	13858.356	447.9636
994	20090502	9939424.33	25643.714
794.8	20090730	7948511.126	20232.9696
32.9	20090730	329741.8083	4173.0279
34.5	20090730	345346.9752	3009.2024
49.2	20090730	492912.4736	2907.6504
27.9	20090730	279889.1175	2141.0206
23.9	20090731	239005.6318	2117.8533
43.9	20090409	439133.7733	2927.0481
3.9	20090410	39712.5981	1145.8062
50.2	20090401	502089.4238	3484.1368
6.2	20090421	62523.663	1425.0165
11	20090423	110300.8213	4833.5491
39.3	20070427	393119.0413	4121.8053
6	20090327	60620.7838	1064.991
1.2	20080502	12301.3673	446.8349
2.6	20080809	26114.0125	661.5582
1.3	20080701	13463.5919	449.9825
22.7	20080817	226957.7045	3234.5285
3.7	20080726	37624.0452	1472.7687
17.9	20080727	179329.0354	3107.6796
110.2	20090502	1102661.523	7374.7331
49.9	20090502	500337.532	5697.0417
30.5	20090502	305894.6631	3421.5842
135.3	20090529	1353862.25	8741.6922
1.5	20090611	15606.5477	522.7807
1.1	20090611	11344.5025	437.6686
1.2	20090612	12195.8713	591.9062
7.5	20090615	75120.7179	1297.7909
1.4	20090722	14514.8148	517.3865
71.2	20090731	712501.818	4989.2924
2.7	20090729	27440.5374	802.7314
31.5	20090730	315736.6955	2582.8646
135.8	20090730	1358841.487	5157.3317
42.4	20090730	424284.9107	2630.5789
154.6	20090731	1546773.723	5160.3424
11.9	20090801	119922.5685	1495.9436
1.6	20090801	16231.0513	484.5755
49.7	20090429	497927.8998	4171.8904
1.3	20090502	13933.5647	597.4129
150.3	20090503	1503279.88	6323.0277
0.7	20090521	7671.3894	345.3918
6.1	20080720	62279.9741	1203.9512
0.6	20080402	6775.8525	344.9882
5.4	20080407	54612.0244	1142.8473
4.1	20080413	44239.7337	969.2153
0.5	20080421	5436.2747	322.9352
1.4	20080417	14957.592	556.1104
1.3	20080418	13297.719	930.5272
7.3	20080422	74252.4946	1424.3088
0.7	20080412	7954.3065	447.9653
2.4	20080426	29013.1472	855.2327
62.6	20090730	626685.8479	4002.7332
20610	20090801	206100790.4	109562.4124
3.6	20090801	36903.1866	813.066
29	20090727	290352.777	3695.4898
524.7	20090808	5247510.516	21421.2032
1.2	20090901	12520.5632	518.3857
5.4	20090901	54172.1622	1033.8185
4.9	20090925	49059.4348	1502.0715
4048.6	20090730	40486496.53	32102.3175
1.5	20090820	15963.6838	480.1739
1.6	20090415	16597.1689	645.4313
2.4	20090428	24883.3946	722.3006
33.3	20090429	333579.0579	3416.44
10.8	20090429	108829.7075	1465.0154
3.8	20090501	38728.9626	786.8009
168.1	20090501	1681936.497	5949.8544
1.2	20090505	12620.5515	599.2011
6.5	20090506	65710.1556	1237.4558
2.4	20090606	24133.2058	711.5227
1.8	20090610	18074.3911	690.7268
3	20090612	30224.3954	734.2358
5.2	20080426	53300.226	2159.0641
16.2	20080414	164711.0456	3008.5675
34.1	20080414	343809.654	3971.9994
1	20080414	12533.3354	449.9464
2.2	20080420	22477.8978	600.2625
2.6	20090415	26142.9895	730.3833
10.6	20090415	106003.3923	3225.852
4.5	20090415	45532.6819	1502.9285
2.9	20090421	29762.1636	748.271
3.1	20090421	31724.729	969.8956
13.9	20090421	139336.79	2195.2477
0.3	20090425	3215.1859	241.1487
99.9	20090430	999819.9818	4807.6505
1.3	20090510	13792.1791	844.3846
65	20090510	650802.4738	3167.6334
1	20090511	10485.1342	821.4602
0.3	20090608	3397.0882	231.3342
1.1	20090613	11803.8902	432.8136
0.5	20090626	5921.1731	297.95
7.9	20090612	79597.8281	1214.8554
45.4	20090613	454439.9404	5155.8253
281.5	20080412	2815556.999	9063.623
2.8	20080412	30102.9865	913.5873
49.1	20080422	491317.6534	3342.8073
9.8	20080501	73359.7604	1520.9214
1.7	20080430	19841.7927	578.5676
1.3	20080423	13644.8773	530.0439
2.6	20080501	26728.0739	899.5718
5.3	20080426	53294.873	1682.841
30.2	20080511	302095.7167	2569.2833
20.4	20090502	204755.9791	3871.7919
48.9	20090502	489161.154	2775.0873
0	20090503	13.6537	20.3799
44.3	20090502	443760.2017	4390.306
1.4	20090502	14536.8519	496.101
311.1	20090101	3111052.598	10450.418
40.1	20090430	401336.3439	3950.1657
211.1	20090502	2111532.921	8872.8335
24.2	20120917	242133.4634	2542.0081
0.9	20120820	9872.2717	549.7777
8218.7	20120816	82187615.67	115719.9392
2443.3	20120725	24433097.84	29982.6048
2499.2	20120729	24992912.02	54568.0494
166.3	20120822	1663593.238	8509.4061
14	20121005	140617.6821	2299.05
5.2	20120924	52047.3662	974.8911
1.6	20120918	16612.5257	680.6442
1.2	20120924	12625.3937	486.103
7.1	20120821	71304.7892	1117.556
0.8	20120812	8398.149	387.7849
1.2	20120702	12170.3085	480.6964
209.3	20110918	2093358.907	5864.8166
8.4	20111001	84553.7935	1214.5429
0.7	20110817	7413.86	425.2642
0.4	20110808	4941.8065	324.4827
0.5	20110828	5796.739	318.7727
4	20110821	40780.0947	888.7798
4.6	20120816	46324.2461	1307.858
219.8	20120808	2198678.977	5817.5982
12.7	20120722	127996.2843	2069.4946
2.5	20120727	25908.4021	886.0605
1.1	20120416	11078.8072	445.4718
24851.8	20120808	248518272.1	109457.2114
3.8	20121014	38760.5431	942.8259
0.1	20120522	1640.4364	182.9267
2	20121001	20386.9794	1178.7353
30.2	20120910	302075.5934	2551.1794
28.6	20120818	286125.069	2029.3714
2.2	20120821	22496.9167	1140.4167
33.1	20120822	331548.727	3503.7986
3.3	20121016	33134.6356	773.7866
0.6	20120731	6681.7369	416.2175
1.3	20120814	13191.8313	452.1682
3	20110925	30267.8888	979.4863
2.7	20110927	27623.059	805.6346
1.2	20110827	12299.1669	420.2615
2.8	20111013	28040.9774	945.6083
5.3	20111019	53721.7391	1647.3659
9.4	20111024	94300.639	1224.4035
5.7	20110509	57230.4548	1059.9892
45	20120819	450702.2359	4505.144
7.4	20120821	74154.2957	1165.5316
1.8	20120819	18576.0645	689.2787
38.5	20120808	385570.2974	2839.6173
938.9	20120726	9389785.451	13317.5686
155.1	20120515	1551416.03	4907.567
1.1	20120805	11574.3721	440.8076
0.3	20120509	3591.0404	220.3478
2.6	20120820	26400.9252	865.764
12.9	20120714	129744.596	2007.8579
14	20120930	140559.8166	1570.8721
2.8	20120512	28619.8162	1805.3728
3.4	20110422	34487.9137	1072.3275
38.7	20110905	387658.9415	2800.9387
8	20111027	80733.2181	1864.6343
49.7	20120625	497690.2157	2972.9149
878.3	20120726	8783120.168	15491.4176
5.1	20120726	51080.9336	941.3305
2936.3	20120726	29363228.35	24218.9883
144.6	20120726	1446932.029	4408.7749
3010.9	20120726	30109907.37	36760.3944
2.2	20120715	22563.7081	888.0987
8	20121013	80049.659	2434.728
1.9	20120808	19243.5008	597.3669
4.5	20120808	45285.2151	825.7903
1014.7	20120808	10147758.65	26546.7178
7.2	20121017	72760.693	1130.9393
25.5	20120706	255622.6141	2409.8196
4.9	20120722	49988.7909	1087.3496
2.1	20120722	21039.5316	643.2839
10.6	20120407	106953.8895	2365.5123
1.4	20120409	14635.2623	649.9171
6.6	20120419	66255.2995	1639.415
21.3	20111024	213622.6427	2417.7462
106.7	20111024	1067968.986	6694.7838
38.2	20111024	382933.2016	2823.333
14.6	20111024	146730.3637	1849.7756
13.8	20111031	138682.7578	2026.2338
103	20111101	1030436.411	5718.1098
3.3	20120309	33190.0096	908.1412
13.1	20120316	131700.407	2290.0073
61.6	20120807	616991.8997	2894.4681
4.3	20120816	43031.9532	1048.4829
2.7	20120706	27481.1615	956.8857
474	20120816	4740746.873	10040.3883
1.7	20120721	17052.1282	731.8871
1.2	20120726	12661.3328	430.9948
3754.1	20120808	37541163.77	31436.1723
36.7	20120810	367396.021	2851.0842
1.1	20120707	11228.3342	404.2654
1.3	20120923	13801.3648	564.4651
3.3	20120713	33535.1011	1576.5296
6.5	20120419	65993.7152	1635.7133
56.6	20120419	566663.0375	5555.116
17.7	20120430	177249.5578	1691.7371
6.9	20120425	69480.9662	1589.1643
9.7	20120325	97228.5969	1507.8373
7.1	20120323	71959.4429	1253.1696
6.8	20111029	68946.6936	1502.9285
7869	19960626	78690412.56	85511.4357
293.9	19990914	2939212.976	11065.4349
5939.8	19840526	59398675.42	49668.2283
1.6	20120706	16902.7064	612.0231
16.4	20120706	164824.7223	3378.0441
7.6	20120716	76564.8088	1645.1981
1590.8	20120816	15908792.48	31328.481
11.7	20120816	117395.9566	1803.7488
2.7	20120801	27126.7642	790.2988
2.8	20120729	28465.5829	680.0917
54	20120724	540114.2789	4154.4188
4.3	20130311	43874.6094	1460.5937
27.2	20120420	272514.2503	4866.8401
7.7	20120427	77909.4752	1891.4888
0.2	20120424	2058.982	194.9144
271.2	20120718	2712679.917	8327.5256
34	20120711	340415.6547	3481.4653
21.6	20120713	216167.9952	3495.0205
7	20120718	70776.2992	1291.2093
1827.1	20120727	18271360.63	22942.0375
45.8	20120807	458877.6288	2984.9283
1.6	20120808	16095.7651	539.3112
0.1	20120808	1126.0353	137.0858
0	20120808	29.9222	53.9677
1.5	20120806	15202.6312	655.9629
8.6	20130311	86070.0105	1772.2827
8.2	20120406	82646.9157	1760.3411
9.3	20120407	93477.2294	1527.2655
6.5	20110714	65086.5665	1890.6236
6.6	20110714	66228.062	2385.9031
15.1	20120528	151594.0422	1754.7683
15	20120621	150106.5937	2833.6293
2.7	20120701	27889.0932	742.5742
3.7	20120714	37587.9678	739.6109
26.8	20120727	268251.9916	2431.0245
94.9	20120819	949136.9756	6606.19
1.2	20120824	12466.7397	462.3828
0.6	20120806	6885.3178	460.0293
1.3	20120808	13786.7136	631.9036
3.2	20120726	32652.648	830.9971
1	20120821	10770.8688	481.2652
3.6	20120902	36560.9043	810.0245
2	20110714	20049.2235	538.2286
4.1	20110704	41440.0701	977.4877
5.7	20110707	57621.4671	1193.9485
12.7	20110714	127907.8192	3163.5457
0.9	20110714	9592.7062	701.5454
3	20110714	30587.5673	837.6622
0.4	20120713	4963.3091	325.7327
4	20120715	40116.5917	1011.5603
7.2	20120725	72648.7438	1283.2209
0.1	20120714	1756.0578	369.0672
2.6	20120709	26939.5727	1095.3611
1.9	20120706	19843.8003	534.7211
2.5	20120825	25358.1143	1166.2686
2.8	20120807	28069.4207	636.8941
1.5	20120806	15186.161	823.0477
1.4	20120910	14617.9464	1218.0317
40.3	20120921	403150.6918	3193.276
2.4	20120922	24195.1012	579.0135
1.7	20120909	17544.0132	710.1797
16.8	20120913	168916.7141	1776.101
0	20120928	376.6258	86.7981
1	20110714	10995.1896	637.2273
27.8	20110605	278234.7438	4268.1351
0.9	20110506	9917.3283	961.1088
0.9	20110801	9234.6451	565.4356
6.5	20110805	65132.6338	1250.481
1.7	20120715	17756.0223	552.6821
5.8	20120718	58659.398	1121.8738
6.7	20120727	67185.8311	1569.7426
8.9	20120808	89158.8925	1479.734
22.9	20120821	229992.5971	2616.8026
39.2	20120721	392296.3989	2758.3409
49.4	20120726	494207.7443	4115.182
1	20120727	10223.1265	523.5315
2.1	20120909	21673.4484	631.4928
29.8	20120923	298078.8155	2124.1902
0.9	20120905	9313.6047	414.3193
9	20120818	90788.5316	1433.6946
4.2	20120906	42694.2027	984.6686
139.6	20110805	1396955.73	5942.9881
8.1	20110805	81530.4843	1693.4578
3.4	20110420	34331.8736	769.8558
1.5	20110413	15670.8843	701.5409
3.2	20110501	32769.5621	917.5597
0.2	20110809	2477.5406	230.0156
7.4	20110509	74562.752	2137.8717
14.2	20110510	142416.0857	1797.0204
14.4	20120806	144003.4697	2045.1076
1	20120528	10985.3948	579.8331
51.2	20120808	512005.0807	7344.338
10	20120714	100973.6987	1525.3728
2.7	20120806	27160.8743	729.1635
2.4	20120821	24200.8724	686.315
2.4	20120501	24978.5605	2056.6234
431.4	20120925	4314630.638	12438.0156
0.1	20120905	1834.2405	159.7204
0.1	20120908	1357.8619	149.9369
5.8	20120602	58771.0463	1175.5271
3.6	20110802	36994.4548	1127.907
1	20110802	10161.9096	627.7779
20.4	20110714	204128.5387	2418.4306
1.3	20110807	13094.3233	1073.9445
1.6	20110805	16120.7491	663.9453
1	20120727	10261.2147	470.5248
1.1	20120808	11869.7774	606.4546
9.1	20120725	91010.3992	1684.4598
2	20120830	20700.1705	568.5792
10.4	20120901	104156.1799	1561.3875
43.1	20120807	431839.9991	2700.6251
3.6	20120907	36444.5406	1178.3491
20	20120812	200579.5178	2558.9242
313.6	20120819	3136575.961	8319.5018
36.3	20120814	363160.4199	2727.6379
14.6	20120920	146755.9202	1699.3397
4.2	20120929	42953.1143	930.5135
7459.4	20120820	74594414.84	61509.6451
2373.6	20120812	23736424.05	40660.3404
2.1	20120916	21574.2634	560.8058
6.5	20120912	65624.8084	1134.3745
1.1	20110810	11693.0784	692.5244
3.4	20110824	34334.9052	753.3686
4.4	20110821	44900.6425	1387.4808
3.2	20110803	32817.1339	745.7759
2.4	20120806	24516.0922	1058.8628
1.8	20120806	18975.9093	891.3687
9.6	20120809	96177.6347	1655.9085
0.3	20120807	3540.8046	216.0291
0.1	20120807	1294.3792	151.9227
0.1	20120801	1099.2454	123.5078
5.1	20120819	51214.0622	932.651
8.4	20120818	84171.5853	1140.6176
7.1	20120820	71182.8642	1384.396
0	20120806	0.004	0.315
8.6	20120913	86637.6008	1783.0449
1.6	20120921	16473.1501	508.816
15.2	20120909	152461.2197	2026.8394
11.8	20120709	118611.6301	1728.8853
4.6	20120805	46096.6315	892.6665
1.6	20110821	16006.4294	749.0643
6	20110508	60229.3675	1006.6871
5.1	20110406	51104.8159	935.6741
9.7	20110902	97538.1329	1722.229
1.4	20110411	14681.3564	659.8323
0.6	20120808	6290.8574	392.1659
0.2	20120810	2737.1851	223.8929
1	20120725	10014.6851	588.9519
26.4	20120729	264550.5231	2332.0072
4.1	20120805	41780.5587	860.2744
23.1	20120707	231343.9704	2008.985
